TaskName2,RowNumber,ChipNumber,ChipStatus,SpotNumber,Diameter,XOffset,YOffset,Result,DOTAREA,DOTCOUNT,DOTSIZE,FIXTURE,XDEV,YDEV
000001E000288255,8,156,1,45,0.09054884,0.01935339,-0.01606989,True,True,True,True,True,True,True
000001E000288255,8,156,1,50,0.08789303,0.07452297,-0.03204131,True,True,True,True,True,True,True
000001E000288255,8,156,1,57,0.100512,0.02070308,-0.01448679,True,True,True,True,True,True,True
000001E000288255,8,156,1,59,0.09891481,-0.03348947,-0.04193926,True,True,True,True,True,True,True
000001E000288255,8,156,1,61,0.09038691,-0.01950407,-0.01000261,True,True,True,True,True,True,True
000001E000288255,8,156,1,66,0.09561806,0.04517841,-0.02834129,True,True,True,True,True,True,True
000001E000288255,8,157,1,1,0.09739015,0.008221149,-0.02600265,True,True,True,True,True,True,True
000001E000288255,8,157,1,6,0.09680378,-0.02859354,-0.05052686,True,True,True,True,True,True,True
000001E000288255,8,157,1,9,0.09956714,-0.01688671,-0.03389001,True,True,True,True,True,True,True
000001E000288255,8,157,1,20,0.08892346,-0.01644278,-0.02032769,True,True,True,True,True,True,True
000001E000288255,8,157,1,22,0.0938386,0.01479363,-0.0299325,True,True,True,True,True,True,True
000001E000288255,8,157,1,23,0.08969853,0.02531385,-0.04060912,True,True,True,True,True,True,True
000001E000288255,8,157,1,31,0.1005029,-0.008443117,-0.04063678,True,True,True,True,True,True,True
000001E000288255,8,157,1,39,0.09416538,-0.001264095,-0.04219222,True,True,True,True,True,True,True
000001E000288255,8,157,1,41,0.09688303,0.01871157,-0.0444392,True,True,True,True,True,True,True
000001E000288255,8,157,1,45,0.09356651,0.01052904,-0.0216012,True,True,True,True,True,True,True
000001E000288255,8,157,1,50,0.08848307,0.04163313,-0.04131889,True,True,True,True,True,True,True
000001E000288255,8,157,1,57,0.100512,0.006718159,-0.01832998,True,True,True,True,True,True,True
000001E000288255,8,157,1,59,0.09891481,-0.01976657,-0.05466747,True,True,True,True,True,True,True
000001E000288255,8,157,1,61,0.09038691,-0.02592897,-0.02424645,True,True,True,True,True,True,True
000001E000288255,8,157,1,66,0.09561806,0.03686523,-0.03431904,True,True,True,True,True,True,True
000001E000288255,8,158,1,1,0.0955177,0.009636879,-0.03499269,True,True,True,True,True,True,True
000001E000288255,8,158,1,6,0.08935769,-0.03529644,-0.05445862,True,True,True,True,True,True,True
000001E000288255,8,158,1,9,0.09587896,-0.01251078,-0.0430336,True,True,True,True,True,True,True
000001E000288255,8,158,1,20,0.09448127,0.002523422,-0.01402032,True,True,True,True,True,True,True
000001E000288255,8,158,1,22,0.09233329,0.002450705,-0.03496814,True,True,True,True,True,True,True
000001E000288255,8,158,1,23,0.08913736,0.02250195,-0.04374075,True,True,True,True,True,True,True
000001E000288255,8,158,1,31,0.1005029,0.00680542,-0.05501056,True,True,True,True,True,True,True
000001E000288255,8,158,1,39,0.09795186,0.00963521,-0.05247021,True,True,True,True,True,True,True
000001E000288255,8,158,1,41,0.09948468,0.03386307,-0.06035542,True,True,True,True,True,True,True
000001E000288255,8,158,1,45,0.09054884,0.03477645,-0.03421807,True,True,True,True,True,True,True
000001E000288255,8,158,1,50,0.08793624,0.04182434,-0.06069565,True,True,True,True,True,True,True
000001E000288255,8,158,1,57,0.100512,0.01599717,-0.03300357,True,True,True,True,True,True,True
000001E000288255,8,158,1,59,0.09525066,0.01624584,-0.06118321,True,True,True,True,True,True,True
000001E000288255,8,158,1,61,0.09038691,0.00357151,-0.03801847,True,True,True,True,True,True,True
000001E000288255,8,158,1,66,0.09561806,0.02877617,-0.05350971,True,True,True,True,True,True,True
000001E000288255,8,159,0,1,0.09739015,0.005120516,-0.05765343,True,True,True,True,True,True,True
000001E000288255,8,159,0,6,0.09233557,-0.04132986,-0.06391382,True,True,True,True,True,True,True
000001E000288255,8,159,0,9,0.09587896,-0.008664608,-0.05471039,True,True,True,True,True,True,True
000001E000288255,8,159,0,20,0.1000391,0.01723099,-0.03876507,True,True,True,True,True,True,True
000001E000288255,8,159,0,22,0.08831865,0.03131223,-0.05958772,True,True,True,True,True,True,True
000001E000288255,8,159,0,23,0.08913736,0.02160454,-0.05294824,True,True,True,True,True,True,True
000001E000288255,8,159,0,31,0.1005029,-0.004484892,-0.05927968,True,True,True,True,True,True,True
000001E000288255,8,159,0,39,0.09416538,0.02744627,-0.06800437,True,True,True,True,True,True,True
000001E000288255,8,159,0,41,0.09948468,0.05053854,-0.07143283,True,True,True,True,True,True,True
000001E000288255,8,159,0,45,0.09054884,0.02081537,-0.04041886,True,True,True,True,True,True,True
000001E000288255,8,159,0,50,0.08792274,0.05813885,-0.06045747,True,True,True,True,True,True,True
000001E000288255,8,159,0,57,0.100512,0.002058983,-0.04076934,True,True,True,True,True,True,True
000001E000288255,8,159,0,59,0.09891481,0.006637812,-0.0753758,True,True,True,True,True,True,True
000001E000288255,8,159,0,61,0.09038691,0.05425143,-0.06118917,True,True,True,True,True,True,True
000001E000288255,8,159,0,66,0.09561806,0.03239822,-0.0633086,False,True,False,True,True,True,True
000001E000288255,8,160,1,1,0.09776465,0.01779556,-0.06330752,True,True,True,True,True,True,True
000001E000288255,8,160,1,6,0.09494259,-0.03145409,-0.07041407,True,True,True,True,True,True,True
000001E000288255,8,160,1,9,0.09956714,-0.02406406,-0.06270885,True,True,True,True,True,True,True
000001E000288255,8,160,1,20,0.09606883,0.03466463,-0.0432539,True,True,True,True,True,True,True
000001E000288255,8,160,1,22,0.0938386,0.04908442,-0.06577301,True,True,True,True,True,True,True
000001E000288255,8,160,1,23,0.08969853,0.06137037,-0.07584047,True,True,True,True,True,True,True
000001E000288255,8,160,1,31,0.09491912,0.05641222,-0.07546592,True,True,True,True,True,True,True
000001E000288255,8,160,1,39,0.09416538,0.04823375,-0.07674527,True,True,True,True,True,True,True
000001E000288255,8,160,1,41,0.09608284,0.0246191,-0.07475281,True,True,True,True,True,True,True
000001E000288255,8,160,1,45,0.09054884,0.004149914,-0.05094266,True,True,True,True,True,True,True
000001E000288255,8,160,1,50,0.08792274,0.02856517,-0.06201887,True,True,True,True,True,True,True
000001E000288255,8,160,1,57,0.100512,-0.01359773,-0.04424024,True,True,True,True,True,True,True
000001E000288255,8,160,1,59,0.09891481,0.02254248,-0.0938158,True,True,True,True,True,True,True
000001E000288255,8,160,1,61,0.09038691,0.02769756,-0.0836134,True,True,True,True,True,True,True
000001E000288255,8,160,1,66,0.09561806,-0.005724907,-0.06577623,True,True,True,True,True,True,True
000001E000288255,8,161,1,1,0.09326939,0.02505326,-0.07989168,True,True,True,True,True,True,True
000001E000288255,8,161,1,6,0.09308141,-0.06091785,-0.07689071,True,True,True,True,True,True,True
000001E000288255,8,161,1,9,0.09956714,-0.04033351,-0.07360101,True,True,True,True,True,True,True
000001E000288255,8,161,1,20,0.1000391,-0.001030207,-0.06507361,True,True,True,True,True,True,True
000001E000288255,8,161,1,22,0.08831865,-0.04299212,-0.06706524,True,True,True,True,True,True,True
000001E000288255,8,161,1,23,0.0887856,0.06396532,-0.08223343,True,True,True,True,True,True,True
000001E000288255,8,161,1,31,0.09305697,0.03229094,-0.08501911,True,True,True,True,True,True,True
000001E000288255,8,161,1,39,0.09307274,0.0165987,-0.08157492,True,True,True,True,True,True,True
000001E000288255,8,161,1,41,0.09546481,0.01882124,-0.08898759,True,True,True,True,True,True,True
000001E000288255,8,161,1,45,0.09378206,0.01709938,-0.06140661,True,True,True,True,True,True,True
000001E000288255,8,161,1,50,0.08848307,0.004096508,-0.07813525,True,True,True,True,True,True,True
000001E000288255,8,161,1,57,0.100512,-0.03240132,-0.05120873,True,True,True,True,True,True,True
000001E000288255,8,161,1,59,0.09891481,0.04629707,-0.09939861,True,True,True,True,True,True,True
000001E000288255,8,161,1,61,0.09449568,0.03718805,-0.08615375,True,True,True,True,True,True,True
000001E000288255,8,161,1,66,0.09561806,-0.0006556511,-0.08266783,True,True,True,True,True,True,True
000001E000288255,8,162,1,1,0.09776465,0.05338597,-0.09984469,True,True,True,True,True,True,True
000001E000288255,8,162,1,6,0.08935769,-0.07558632,-0.07826066,True,True,True,True,True,True,True
000001E000288255,8,162,1,9,0.09587896,-0.03936028,-0.08392668,True,True,True,True,True,True,True
000001E000288255,8,162,1,20,0.09448127,-0.01587701,-0.06769109,True,True,True,True,True,True,True
000001E000288255,8,162,1,22,0.0938386,0.05135345,-0.09081888,True,True,True,True,True,True,True
000001E000288255,8,162,1,23,0.09612186,0.06425905,-0.08466196,True,True,True,True,True,True,True
000001E000288255,8,162,1,31,0.09677992,0.02406931,-0.09931993,True,True,True,True,True,True,True
000001E000288255,8,162,1,39,0.09007106,0.01886797,-0.08526421,True,True,True,True,True,True,True
000001E000288255,8,162,1,41,0.09546481,0.04050684,-0.09936404,True,True,True,True,True,True,True
000001E000288255,8,162,1,45,0.09054884,0.07470632,-0.07744145,True,True,True,True,True,True,True
000001E000288255,8,162,1,50,0.08848307,0.01374698,-0.09439468,True,True,True,True,True,True,True
000001E000288255,8,162,1,57,0.100512,-0.02578044,-0.05522776,True,True,True,True,True,True,True
000001E000288255,8,162,1,59,0.09561694,0.02572536,-0.1133778,True,True,True,True,True,True,True
000001E000288255,8,162,1,61,0.08976763,0.0335865,-0.1021998,True,True,True,True,True,True,True
000001E000288255,8,162,1,66,0.09374362,0.02656269,-0.09553611,True,True,True,True,True,True,True
000001E000288255,9,163,1,1,0.09580936,0.08151388,0.1035664,True,True,True,True,True,True,True
000001E000288255,9,163,1,6,0.09354392,-0.02136707,0.07640052,True,True,True,True,True,True,True
000001E000288255,9,163,1,9,0.09318256,-0.01700997,0.09280229,True,True,True,True,True,True,True
000001E000288255,9,163,1,20,0.08882873,0.002145529,0.08982897,True,True,True,True,True,True,True
000001E000288255,9,163,1,22,0.08793662,0.001481533,0.04594541,True,True,True,True,True,True,True
000001E000288255,9,163,1,23,0.08901938,-0.05732107,0.04044271,True,True,True,True,True,True,True
000001E000288255,9,163,1,31,0.1118887,-0.04303384,0.07398391,True,True,True,True,True,True,True
000001E000288255,9,163,1,39,0.09033962,0.01432419,0.1040249,True,True,True,True,True,True,True
000001E000288255,9,163,1,41,0.09579946,-0.007229328,0.1147944,True,True,True,True,True,True,True
000001E000288255,9,163,1,45,0.09178837,-0.04913163,0.06972837,True,True,True,True,True,True,True
000001E000288255,9,163,1,50,0.08918798,-0.1018646,0.07731056,True,True,True,True,True,True,True
000001E000288255,9,163,1,57,0.09531251,-0.01690221,0.08845985,True,True,True,True,True,True,True
000001E000288255,9,163,1,59,0.1150901,-0.002808094,0.07486069,True,True,True,True,True,True,True
000001E000288255,9,163,1,61,0.08934328,-0.06224036,0.06008577,True,True,True,True,True,True,True
000001E000288255,9,163,1,66,0.1016533,0.035182,0.09306793,True,True,True,True,True,True,True
000001E000288255,9,164,0,1,0.09580936,0.04642391,0.0863359,True,True,True,True,True,True,True
000001E000288255,9,164,0,6,0.09354392,-0.007703781,0.06583309,False,False,True,True,True,True,True
000001E000288255,9,164,0,9,0.1006371,0.0314095,0.08115494,True,True,True,True,True,True,True
000001E000288255,9,164,0,20,0.09697095,0.006088972,0.06849289,True,True,True,True,True,True,True
000001E000288255,9,164,0,22,0.09418721,-0.05848074,0.0606668,True,True,True,True,True,True,True
000001E000288255,9,164,0,23,0.09520201,-0.0342226,0.0302949,True,True,True,True,True,True,True
000001E000288255,9,164,0,31,0.1053535,-0.04148197,0.05992246,True,True,True,True,True,True,True
000001E000288255,9,164,0,39,0.09598599,0.02967882,0.08396053,True,True,True,True,True,True,True
000001E000288255,9,164,0,41,0.09546481,-0.07203388,0.06040156,True,True,True,True,True,True,True
000001E000288255,9,164,0,45,0.09178837,-0.02460313,0.07424688,True,True,True,True,True,True,True
000001E000288255,9,164,0,50,0.08867354,-0.0832088,0.0704447,True,True,True,True,True,True,True
000001E000288255,9,164,0,57,0.0975547,-0.009875298,0.07564294,True,True,True,True,True,True,True
000001E000288255,9,164,0,59,0.09738972,0.007782459,0.05604959,True,True,True,True,True,True,True
000001E000288255,9,164,0,61,0.09645003,-0.08015776,0.05821609,True,True,True,True,True,True,True
000001E000288255,9,164,0,66,0.09754577,-0.03212118,0.07237805,True,True,True,True,True,True,True
000001E000288255,9,165,1,1,0.09580936,0.06053424,0.08483124,True,True,True,True,True,True,True
000001E000288255,9,165,1,6,0.09354392,-0.01235247,0.0594213,True,True,True,True,True,True,True
000001E000288255,9,165,1,9,0.1006371,0.05175114,0.1060296,True,True,True,True,True,True,True
000001E000288255,9,165,1,20,0.08882873,0.01557207,0.09245014,True,True,True,True,True,True,True
000001E000288255,9,165,1,22,0.09972767,0.01393032,0.07673526,True,True,True,True,True,True,True
000001E000288255,9,165,1,23,0.08960182,-0.02461386,0.06219196,True,True,True,True,True,True,True
000001E000288255,9,165,1,31,0.1042616,0.01361609,0.04995871,True,True,True,True,True,True,True
000001E000288255,9,165,1,39,0.09598599,0.04957724,0.07335114,True,True,True,True,True,True,True
000001E000288255,9,165,1,41,0.09579946,-0.04153538,0.09074605,True,True,True,True,True,True,True
000001E000288255,9,165,1,45,0.0959607,0.00959897,0.06739473,True,True,True,True,True,True,True
000001E000288255,9,165,1,50,0.08918798,-0.05071998,0.06485832,True,True,True,True,True,True,True
000001E000288255,9,165,1,57,0.097181,-0.009675741,0.06156313,True,True,True,True,True,True,True
000001E000288255,9,165,1,59,0.09625091,-0.008410454,0.05118322,True,True,True,True,True,True,True
000001E000288255,9,165,1,61,0.1005112,-0.05479217,0.06012976,True,True,True,True,True,True,True
000001E000288255,9,165,1,66,0.09600563,0.006084919,0.06815001,True,True,True,True,True,True,True
000001E000288255,9,166,0,1,0.09580936,0.1396275,0.08214808,False,True,True,True,True,False,False
000001E000288255,9,166,0,6,0.09354392,-0.02037239,0.05286479,True,True,True,True,True,True,True
000001E000288255,9,166,0,9,0.1006371,0.04509449,0.05928016,True,True,True,True,True,True,True
000001E000288255,9,166,0,20,0.08882873,0.005351543,0.08655536,True,True,True,True,True,True,True
000001E000288255,9,166,0,22,0.09603358,0.05480528,0.04250383,True,True,True,True,True,True,True
000001E000288255,9,166,0,23,0.09520201,0.01496792,0.02038169,True,True,True,True,True,True,True
000001E000288255,9,166,0,31,0.1012619,0.03162336,0.08795691,True,True,True,True,True,True,True
000001E000288255,9,166,0,39,0.09598599,0.06471872,0.06500769,True,True,True,True,True,True,True
000001E000288255,9,166,0,41,0.09546481,0.04813671,0.09212065,True,True,True,True,True,True,True
000001E000288255,9,166,0,45,0.09178837,0.0626235,0.05413985,True,True,True,True,True,True,True
000001E000288255,9,166,0,50,0.09476241,0.0691092,0.07514179,True,True,True,True,True,True,True
000001E000288255,9,166,0,57,0.09531251,-0.04412317,0.05706549,True,True,True,True,True,True,True
000001E000288255,9,166,0,59,0.09254979,0.008002758,0.04757679,True,True,True,True,True,True,True
000001E000288255,9,166,0,61,0.09645003,0.09619808,0.06918788,True,True,True,True,True,True,True
000001E000288255,9,166,0,66,0.09600563,0.06716061,0.06314386,True,True,True,True,True,True,True
000001E000288255,9,167,1,1,0.09580936,0.06166363,0.07104921,True,True,True,True,True,True,True
000001E000288255,9,167,1,6,0.08804088,-0.01495123,0.04115629,True,True,True,True,True,True,True
000001E000288255,9,167,1,9,0.09690915,0.07394671,0.04805326,True,True,True,True,True,True,True
000001E000288255,9,167,1,20,0.08882873,0.027215,0.04259169,True,True,True,True,True,True,True
000001E000288255,9,167,1,22,0.09972767,0.02971458,0.02756357,True,True,True,True,True,True,True
000001E000288255,9,167,1,23,0.09744153,0.02483034,0.01757979,True,True,True,True,True,True,True
000001E000288255,9,167,1,31,0.09844899,0.05677462,0.04690623,True,True,True,True,True,True,True
000001E000288255,9,167,1,39,0.09033962,0.03287339,0.008125305,True,True,True,True,True,True,True
000001E000288255,9,167,1,41,0.09948468,-0.03673506,0.06854177,True,True,True,True,True,True,True
000001E000288255,9,167,1,45,0.09752515,0.00348568,0.04796171,True,True,True,True,True,True,True
000001E000288255,9,167,1,50,0.08918798,-0.005417109,0.05391693,True,True,True,True,True,True,True
000001E000288255,9,167,1,57,0.1009193,0.01068282,0.05683744,True,True,True,True,True,True,True
000001E000288255,9,167,1,59,0.09440035,-0.008302212,0.04753327,True,True,True,True,True,True,True
000001E000288255,9,167,1,61,0.1005112,-0.01658869,0.05149555,True,True,True,True,True,True,True
000001E000288255,9,167,1,66,0.09600563,0.01772642,0.0452186,True,True,True,True,True,True,True
000001E000288255,9,168,1,1,0.1014453,0.0385921,0.05571437,True,True,True,True,True,True,True
000001E000288255,9,168,1,6,0.09354392,-0.01678419,0.01965165,True,True,True,True,True,True,True
000001E000288255,9,168,1,9,0.1006371,0.02862883,0.03376961,True,True,True,True,True,True,True
000001E000288255,9,168,1,20,0.09623086,0.07282829,0.02575457,True,True,True,True,True,True,True
000001E000288255,9,168,1,22,0.09418721,0.004113197,0.04686475,True,True,True,True,True,True,True
000001E000288255,9,168,1,23,0.09520201,0.0232873,0.01122236,True,True,True,True,True,True,True
000001E000288255,9,168,1,31,0.1012619,0.07706094,0.07361269,True,True,True,True,True,True,True
000001E000288255,9,168,1,39,0.09598599,-0.01517749,0.03931308,True,True,True,True,True,True,True
000001E000288255,9,168,1,41,0.09948468,-0.0341835,0.06077886,True,True,True,True,True,True,True
000001E000288255,9,168,1,45,0.09178837,-0.002755642,0.02874279,True,True,True,True,True,True,True
000001E000288255,9,168,1,50,0.08918798,-0.04408574,0.03640151,True,True,True,True,True,True,True
000001E000288255,9,168,1,57,0.09684152,0.006352663,0.04434502,True,True,True,True,True,True,True
000001E000288255,9,168,1,59,0.09217832,-0.02046108,0.04429543,True,True,True,True,True,True,True
000001E000288255,9,168,1,61,0.09678812,-0.03539133,0.03743684,True,True,True,True,True,True,True
000001E000288255,9,168,1,66,0.09600563,0.02534056,0.03941469,True,True,True,True,True,True,True
000001E000288255,9,169,1,1,0.09797651,0.05027032,0.04504585,True,True,True,True,True,True,True
000001E000288255,9,169,1,6,0.09134189,-0.0388031,0.01123738,True,True,True,True,True,True,True
000001E000288255,9,169,1,9,0.1006371,0.02388573,0.01565218,True,True,True,True,True,True,True
000001E000288255,9,169,1,20,0.08882873,0.03703403,0.04364169,True,True,True,True,True,True,True
000001E000288255,9,169,1,22,0.09418721,-0.022964,0.03978729,True,True,True,True,True,True,True
000001E000288255,9,169,1,23,0.09706828,0.03035498,0.03683114,True,True,True,True,True,True,True
000001E000288255,9,169,1,31,0.1012619,0.03454995,0.05071807,True,True,True,True,True,True,True
000001E000288255,9,169,1,39,0.09410295,-0.02141356,0.02548075,True,True,True,True,True,True,True
000001E000288255,9,169,1,41,0.09546481,-0.03156376,0.04574037,True,True,True,True,True,True,True
000001E000288255,9,169,1,45,0.09178837,0.008084297,0.02355647,True,True,True,True,True,True,True
000001E000288255,9,169,1,50,0.09476241,-0.0203712,0.02042532,True,True,True,True,True,True,True
000001E000288255,9,169,1,57,0.1009193,-0.03037405,0.02579951,True,True,True,True,True,True,True
000001E000288255,9,169,1,59,0.09254979,-0.02887154,0.03630733,True,True,True,True,True,True,True
000001E000288255,9,169,1,61,0.09678812,0.009963036,0.03268707,True,True,True,True,True,True,True
000001E000288255,9,169,1,66,0.09600563,0.02242517,0.03044878,True,True,True,True,True,True,True
000001E000288255,9,170,1,1,0.09768755,0.02051067,0.03867674,True,True,True,True,True,True,True
000001E000288255,9,170,1,6,0.09904701,-0.03407335,-0.0004377365,True,True,True,True,True,True,True
000001E000288255,9,170,1,9,0.1006371,0.007139683,0.003100157,True,True,True,True,True,True,True
000001E000288255,9,170,1,20,0.09438066,0.01833606,0.02938056,True,True,True,True,True,True,True
000001E000288255,9,170,1,22,0.09972767,0.01822853,-0.001504898,True,True,True,True,True,True,True
000001E000288255,9,170,1,23,0.09520201,0.01788521,0.01797652,True,True,True,True,True,True,True
000001E000288255,9,170,1,31,0.1012619,0.009712458,-0.005577564,True,True,True,True,True,True,True
000001E000288255,9,170,1,39,0.09598599,-0.01654077,0.02058387,True,True,True,True,True,True,True
000001E000288255,9,170,1,41,0.09395753,-0.02443981,-0.002876878,True,True,True,True,True,True,True
000001E000288255,9,170,1,45,0.0959607,0.03883553,0.02102971,True,True,True,True,True,True,True
000001E000288255,9,170,1,50,0.08918798,-0.01675892,0.01118803,True,True,True,True,True,True,True
000001E000288255,9,170,1,57,0.0979284,-0.007517576,0.01495039,True,True,True,True,True,True,True
000001E000288255,9,170,1,59,0.09288601,-0.02176571,0.02062607,True,True,True,True,True,True,True
000001E000288255,9,170,1,61,0.1005112,-0.0006899834,0.01239145,True,True,True,True,True,True,True
000001E000288255,9,170,1,66,0.09600563,0.02046347,0.02209598,True,True,True,True,True,True,True
000001E000288255,9,171,1,1,0.09580936,0.01997709,0.01796484,True,True,True,True,True,True,True
000001E000288255,9,171,1,6,0.08804088,-0.02569675,-0.005461216,True,True,True,True,True,True,True
000001E000288255,9,171,1,9,0.1006371,-0.01593065,0.03399384,True,True,True,True,True,True,True
000001E000288255,9,171,1,20,0.09438066,0.02252555,0.02282381,True,True,True,True,True,True,True
000001E000288255,9,171,1,22,0.09418721,0.05038548,0.02630711,True,True,True,True,True,True,True
000001E000288255,9,171,1,23,0.09520201,0.01061869,0.006098032,True,True,True,True,True,True,True
000001E000288255,9,171,1,31,0.1012619,0.08270812,-0.007287502,True,True,True,True,True,True,True
000001E000288255,9,171,1,39,0.09033962,0.01888919,0.01175237,True,True,True,True,True,True,True
000001E000288255,9,171,1,41,0.09948468,0.01388502,0.02338815,True,True,True,True,True,True,True
000001E000288255,9,171,1,45,0.09178837,0.04619622,0.006434917,True,True,True,True,True,True,True
000001E000288255,9,171,1,50,0.09253318,0.02989769,-0.001526833,True,True,True,True,True,True,True
000001E000288255,9,171,1,57,0.08970571,-0.02252603,0.006551743,True,True,True,True,True,True,True
000001E000288255,9,171,1,59,0.09440035,-0.01905537,0.01118588,True,True,True,True,True,True,True
000001E000288255,9,171,1,61,0.1005112,-0.01337433,0.0124836,True,True,True,True,True,True,True
000001E000288255,9,171,1,66,0.1016533,0.04740572,0.01437458,True,True,True,True,True,True,True
000001E000288255,9,172,1,1,0.09580936,0.01461363,0.006023645,True,True,True,True,True,True,True
000001E000288255,9,172,1,6,0.09354392,-0.002563,-0.02078676,True,True,True,True,True,True,True
000001E000288255,9,172,1,9,0.09690915,-0.004961014,0.02068985,True,True,True,True,True,True,True
000001E000288255,9,172,1,20,0.08882873,0.009388924,0.01728547,True,True,True,True,True,True,True
000001E000288255,9,172,1,22,0.09418721,0.04527903,0.01824665,True,True,True,True,True,True,True
000001E000288255,9,172,1,23,0.09333573,0.02750683,0.01003933,True,True,True,True,True,True,True
000001E000288255,9,172,1,31,0.1012619,0.05666351,0.02046347,True,True,True,True,True,True,True
000001E000288255,9,172,1,39,0.09410295,0.05130744,-0.002172947,True,True,True,True,True,True,True
000001E000288255,9,172,1,41,0.09579946,0.01200485,0.01602423,True,True,True,True,True,True,True
000001E000288255,9,172,1,45,0.0952296,0.0222621,0.001168489,True,True,True,True,True,True,True
000001E000288255,9,172,1,50,0.09476241,0.01764083,-0.01447678,True,True,True,True,True,True,True
000001E000288255,9,172,1,57,0.1009193,-0.01708364,-0.01046813,True,True,True,True,True,True,True
000001E000288255,9,172,1,59,0.09288601,-0.01763391,0.01386654,True,True,True,True,True,True,True
000001E000288255,9,172,1,61,0.09716029,0.02326536,-0.003337026,True,True,True,True,True,True,True
000001E000288255,9,172,1,66,0.09600563,0.02238321,0.0009270757,True,True,True,True,True,True,True
000001E000288255,9,173,1,1,0.1014453,-0.001712799,-0.006539583,True,True,True,True,True,True,True
000001E000288255,9,173,1,6,0.08804088,-0.0128212,-0.02382565,True,True,True,True,True,True,True
000001E000288255,9,173,1,9,0.09657062,-0.03013563,-0.02878416,True,True,True,True,True,True,True
000001E000288255,9,173,1,20,0.09993263,-0.006100655,-0.04113019,True,True,True,True,True,True,True
000001E000288255,9,173,1,22,0.09418721,-0.04185104,-0.006068707,True,True,True,True,True,True,True
000001E000288255,9,173,1,23,0.09520201,0.0131979,-0.009294271,True,True,True,True,True,True,True
000001E000288255,9,173,1,31,0.09844899,0.01163816,-0.0005691051,True,True,True,True,True,True,True
000001E000288255,9,173,1,39,0.09598599,0.03569555,-0.01641154,True,True,True,True,True,True,True
000001E000288255,9,173,1,41,0.09948468,0.02042341,0.001380682,True,True,True,True,True,True,True
000001E000288255,9,173,1,45,0.09561336,0.02088499,-0.01745439,True,True,True,True,True,True,True
000001E000288255,9,173,1,50,0.08918798,0.02522016,-0.02357388,True,True,True,True,True,True,True
000001E000288255,9,173,1,57,0.097181,-0.00664711,-0.01435244,True,True,True,True,True,True,True
000001E000288255,9,173,1,59,0.09440035,-0.0135479,0.000592351,True,True,True,True,True,True,True
000001E000288255,9,173,1,61,0.09492725,0.004422426,-0.0173533,True,True,True,True,True,True,True
000001E000288255,9,173,1,66,0.09600563,-0.01738977,-0.01368926,True,True,True,True,True,True,True
000001E000288255,9,174,1,1,0.09797651,0.007267237,-0.01813126,True,True,True,True,True,True,True
000001E000288255,9,174,1,6,0.08804088,0.009580135,0.008097649,True,True,True,True,True,True,True
000001E000288255,9,174,1,9,0.1006371,-0.03092456,-0.03808737,True,True,True,True,True,True,True
000001E000288255,9,174,1,20,0.09438066,-0.01030493,-0.01480412,True,True,True,True,True,True,True
000001E000288255,9,174,1,22,0.09418721,-0.03277397,-0.04364347,True,True,True,True,True,True,True
000001E000288255,9,174,1,23,0.1008022,0.004181385,-0.02279234,True,True,True,True,True,True,True
000001E000288255,9,174,1,31,0.1012619,0.008386374,-0.00610733,True,True,True,True,True,True,True
000001E000288255,9,174,1,39,0.09598599,0.03210139,-0.02323389,True,True,True,True,True,True,True
000001E000288255,9,174,1,41,0.09579946,0.05493832,-0.04911804,True,True,True,True,True,True,True
000001E000288255,9,174,1,45,0.0959607,0.02150774,-0.02689314,True,True,True,True,True,True,True
000001E000288255,9,174,1,50,0.09476241,0.05149674,-0.03885961,True,True,True,True,True,True,True
000001E000288255,9,174,1,57,0.09531251,0.009441614,-0.02331984,True,True,True,True,True,True,True
000001E000288255,9,174,1,59,0.09440035,-0.01024294,-0.01008165,True,True,True,True,True,True,True
000001E000288255,9,174,1,61,0.09707441,0.001268625,-0.02857792,True,True,True,True,True,True,True
000001E000288255,9,174,1,66,0.09374576,-0.002987862,-0.01635867,True,True,True,True,True,True,True
000001E000288255,9,175,1,1,0.1014453,0.03013611,-0.03006649,True,True,True,True,True,True,True
000001E000288255,9,175,1,6,0.09574461,0.0008792877,-0.0520227,True,True,True,True,True,True,True
000001E000288255,9,175,1,9,0.1006371,-0.05101252,-0.05126798,True,True,True,True,True,True,True
000001E000288255,9,175,1,20,0.09438066,-0.0172112,-0.05949986,True,True,True,True,True,True,True
000001E000288255,9,175,1,22,0.09972767,0.06181908,-0.01459622,True,True,True,True,True,True,True
000001E000288255,9,175,1,23,0.09520201,0.02346134,-0.02765012,True,True,True,True,True,True,True
000001E000288255,9,175,1,31,0.1012619,0.03604937,-0.01563096,True,True,True,True,True,True,True
000001E000288255,9,175,1,39,0.09598599,-0.0008318424,-0.03546381,True,True,True,True,True,True,True
000001E000288255,9,175,1,41,0.09948468,0.02933788,-0.01840425,True,True,True,True,True,True,True
000001E000288255,9,175,1,45,0.09752515,0.02746487,-0.03198791,True,True,True,True,True,True,True
000001E000288255,9,175,1,50,0.08918798,0.05001855,-0.04970586,True,True,True,True,True,True,True
000001E000288255,9,175,1,57,0.08970571,-0.01203012,-0.03214371,True,True,True,True,True,True,True
000001E000288255,9,175,1,59,0.09440035,0.01386738,-0.0176307,True,True,True,True,True,True,True
000001E000288255,9,175,1,61,0.1005112,0.009231329,-0.04581177,True,True,True,True,True,True,True
